what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1365171792669
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1365171792669
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1365171792670
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1365171792670
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1365171792670
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1365171792671
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1365171792671
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1365171792671
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1365171792672
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1365171792672
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1365171792673
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1365171792673
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1365171792674
started,bundle,org.eclipse.egit.core,2.3.1.201302201838-r,"org.eclipse.egit.core",1365171792674
started,bundle,org.eclipse.egit.ui,2.3.1.201302201838-r,"org.eclipse.egit.ui",1365171792675
started,bundle,org.eclipse.jgit,2.3.1.201302201838-r,"org.eclipse.jgit",1365171792676
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.core",1365171792676
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.ui",1365171792677
started,bundle,org.eclipse.mylyn.commons.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.core",1365171792677
started,bundle,org.eclipse.mylyn.commons.net,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.net",1365171792677
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.core",1365171792677
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.feed",1365171792678
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.ui",1365171792678
started,bundle,org.eclipse.mylyn.commons.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.ui",1365171792678
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.workbench",1365171792679
started,bundle,org.eclipse.mylyn.context.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.core",1365171792679
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.tasks.ui",1365171792680
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.monitor.ui",1365171792680
started,bundle,org.eclipse.mylyn.tasks.index.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.index.core",1365171792680
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.ui",1365171792681
os,sysinfo,,,"linux",1365171792686
arch,sysinfo,,,"x86",1365171792686
ws,sysinfo,,,"gtk",1365171792686
locale,sysinfo,,,"en_GB",1365171792686
processors,sysinfo,,,"4",1365171792686
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1365171792686
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1365171792686
java.specification.name,sysinfo,,,"Java Platform API Specification",1365171792686
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1365171792686
java.specification.version,sysinfo,,,"1.6",1365171792686
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1365171792686
java.version,sysinfo,,,"1.6.0_25",1365171792686
java.vm.info,sysinfo,,,"mixed mode",1365171792686
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1365171792686
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1365171792686
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1365171792686
java.vm.specification.version,sysinfo,,,"1.0",1365171792686
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1365171792686
java.vm.version,sysinfo,,,"20.0-b11",1365171792686
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1365171792692
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1365171792700
started,bundle,repast.simphony.relogo.ide,2.0.0,"repast.simphony.relogo.ide",1365171792706
started,bundle,org.eclipse.mylyn.team.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.team.ui",1365171792729
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1365171792778
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1365171792845
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1365171793666
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1365171793859
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1365171793902
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1365171797233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365171802675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172072104
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1365172100306
started,bundle,org.codehaus.groovy.eclipse.core,2.6.0.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy.eclipse.core",1365172101589
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1365172101608
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1365172101661
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1365172101715
started,bundle,org.codehaus.groovy.eclipse.ui,2.6.0.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy.eclipse.ui",1365172101717
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1365172101776
executed,command,org.eclipse.egit.ui,2.3.1.201302201838-r,"org.eclipse.egit.ui.team.SimplePush",1365172116995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172117374
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1365172118597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172131947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172132152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172141787
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201109151620,"org.eclipse.cdt.msw.build",1365172143959
executed,command,org.eclipse.egit.ui,2.3.1.201302201838-r,"org.eclipse.egit.ui.team.SimplePush",1365172157090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172157414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172157860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172157966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172160457
executed,command,org.eclipse.egit.ui,2.3.1.201302201838-r,"org.eclipse.egit.ui.team.SimplePush",1365172167354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172167681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172168066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172168185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172170119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365172172926
